TIME,GEO,ANIMALS,MONTH,UNIT,Value
2016,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,069.23"
2016,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,778.12"
2016,Greece,Live bovine animals,December,Thousand heads (animals),554
2016,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),145
2016,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),38
2016,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),107
2016,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),102
2016,Spain,Live bovine animals,December,Thousand heads (animals),"6,317.64"
2016,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,403.64"
2016,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,781.85"
2016,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),621.78
2016,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),803.88
2016,France,Live bovine animals,December,Thousand heads (animals),"19,004.00"
2016,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,138.00"
2016,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),554
2016,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,584.00"
2016,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,493.00"
2016,Croatia,Live bovine animals,December,Thousand heads (animals),444
2016,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),154
2016,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),20
2016,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),134
2016,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),89
2016,Italy,Live bovine animals,December,Thousand heads (animals),"6,314.89"
2016,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,745.23"
2016,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,015.59"
2016,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),729.64
2016,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,448.04"
2016,Cyprus,Live bovine animals,December,Thousand heads (animals),63.14
2016,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),21.77
2016,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.83
2016,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.94
2016,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),9.74
2016,Latvia,Live bovine animals,December,Thousand heads (animals),412.31
2016,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),112.97
2016,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),54.79
2016,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),58.19
2016,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),72.54
2016,Lithuania,Live bovine animals,December,Thousand heads (animals),694.8
2016,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),179.3
2016,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),60.6
2016,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),118.7
2016,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),142.5
2016,Luxembourg,Live bovine animals,December,Thousand heads (animals),202.41
2016,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),54.34
2016,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.15
2016,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),49.19
2016,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),44.42
2016,Hungary,Live bovine animals,December,Thousand heads (animals),852
2016,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),239
2016,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),62
2016,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),177
2016,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),176
2016,Malta,Live bovine animals,December,Thousand heads (animals),14.36
2016,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),3.88
2016,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2016,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),3.88
2016,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),3.19
2016,Netherlands,Live bovine animals,December,Thousand heads (animals),"4,294.00"
2016,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,666.00"
2016,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),941
2016,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),724
2016,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),644
2016,Austria,Live bovine animals,December,Thousand heads (animals),"1,954.39"
2016,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),632.15
2016,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),160.84
2016,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),471.31
2016,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),432.04
2016,Poland,Live bovine animals,December,Thousand heads (animals),"5,970.20"
2016,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,717.80"
2016,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),137.8
2016,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,580.00"
2016,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,637.30"
2016,Portugal,Live bovine animals,December,Thousand heads (animals),"1,635.01"
2016,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),499.22
2016,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),110.28
2016,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),388.93
2016,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),266.57
2016,Romania,Live bovine animals,December,Thousand heads (animals),"2,049.70"
2016,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),446.9
2016,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),133.7
2016,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),313.2
2016,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),250.6
2016,Slovenia,Live bovine animals,December,Thousand heads (animals),488.6
2016,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),155.05
2016,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),11.05
2016,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),144.01
2016,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),130.77
2016,Slovakia,Live bovine animals,December,Thousand heads (animals),446.11
2016,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),130.48
2016,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19.83
2016,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),110.66
2016,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),84.38
2016,Finland,Live bovine animals,December,Thousand heads (animals),887.25
2016,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),302.1
2016,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),2.72
2016,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),299.38
2016,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),218.49
2016,Sweden,Live bovine animals,December,Thousand heads (animals),"1,436.05"
2016,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),467.9
2016,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),27.7
2016,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),440.2
2016,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),344.12
2016,United Kingdom,Live bovine animals,December,Thousand heads (animals),"9,806.00"
2016,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,952.00"
2016,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),27
2016,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,925.00"
2016,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,435.00"
2016,Iceland,Live bovine animals,December,Thousand heads (animals),79.9
2016,Iceland,"Bovine animals, less than 1 year",December,Thousand heads (animals),22.8
2016,Iceland,"Bovine animals, 1 year",December,Thousand heads (animals),20.2
2016,Switzerland,Live bovine animals,December,Thousand heads (animals),"1,560.09"
2016,Switzerland,"Bovine animals, less than 1 year",December,Thousand heads (animals),510.59
2016,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),252.85
2016,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),257.74
2016,Switzerland,"Bovine animals, 1 year",December,Thousand heads (animals),243.26
2016,Montenegro,Live bovine animals,December,Thousand heads (animals),89
2016,Montenegro,"Bovine animals, less than 1 year",December,Thousand heads (animals),16
2016,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7
2016,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),9
2016,Montenegro,"Bovine animals, 1 year",December,Thousand heads (animals),7
2016,North Macedonia,Live bovine animals,December,Thousand heads (animals),255
2016,North Macedonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),66
2016,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7
2016,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),58
2016,North Macedonia,"Bovine animals, 1 year",December,Thousand heads (animals),21
2016,Albania,Live bovine animals,December,Thousand heads (animals),496.99
2016,Albania,"Bovine animals, less than 1 year",December,Thousand heads (animals),57.77
2016,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),11.55
2016,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),46.22
2016,Albania,"Bovine animals, 1 year",December,Thousand heads (animals),37.32
2016,Serbia,Live bovine animals,December,Thousand heads (animals),893
2016,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),271
2016,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),15
2016,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),256
2016,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),150
2016,Turkey,Live bovine animals,December,Thousand heads (animals),"14,222.23"
2016,Turkey,"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,539.24"
2016,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),20.29
2016,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,518.95"
